season,week,home,win,SMU_points,opp,opp_points,opp_games,games,opp_thirdDowns,opp_puntReturnTDs,opp_passesIntercepted,opp_passingTDs,opp_fourthDowns,opp_fumblesRecovered,opp_passAttempts,opp_firstDowns,opp_rushingTDs,opp_penalties,opp_rushingYards,opp_interceptions,opp_totalYards,opp_possessionTime,opp_turnovers,opp_puntReturnYards,opp_passCompletions,opp_penaltyYards,opp_fourthDownConversions,opp_rushingAttempts,opp_puntReturns,opp_interceptionTDs,opp_interceptionYards,opp_netPassingYards,opp_fumblesLost,opp_thirdDownConversions,penaltyYards,interceptionYards,fumblesRecovered,puntReturns,fourthDownConversions,interceptions,possessionTime,rushingAttempts,fumblesLost,rushingYards,rushingTDs,puntReturnYards,thirdDowns,turnovers,puntReturnTDs,passAttempts,netPassingYards,passCompletions,passesIntercepted,firstDowns,interceptionTDs,thirdDownConversions,penalties,passingTDs,fourthDowns,totalYards,opp_kickReturns,opp_kickReturnTDs,opp_kickReturnYards,kickReturnTDs,kickReturns,kickReturnYards,opp_sacks,opp_tacklesForLoss,tacklesForLoss,sacks
2001,2,False,False,6,Louisiana Tech,36,12,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,3,True,False,10,TCU,38,12,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,5,True,False,17,NC State,26,12,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,7,True,False,31,Hawai'i,38,12,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,8,False,True,24,San José State,17,12,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,10,True,True,40,UTEP,14,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,11,False,False,14,Nevada,35,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,12,True,False,13,Fresno State,38,14,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,13,False,True,24,Tulsa,14,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,14,True,True,37,Rice,20,12,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,15,False,False,10,North Carolina,19,13,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,2,True,False,7,Navy,38,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,3,True,False,14,Texas Tech,24,14,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,4,False,False,6,TCU,17,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,5,False,False,16,Oklahoma State,52,13,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,6,False,False,10,Hawai'i,42,14,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,7,True,False,23,San José State,34,13,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,8,False,False,7,Fresno State,30,14,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,9,True,True,37,Louisiana Tech,34,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,10,False,False,15,Rice,27,11,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,11,True,False,6,Nevada,24,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,13,False,True,42,UTEP,35,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,14,True,True,24,Tulsa,21,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,2,False,False,10,Texas Tech,58,13,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,4,False,False,7,Baylor,10,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,5,True,False,6,Oklahoma State,52,13,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,6,False,False,9,Nevada,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,7,True,False,19,UTEP,21,13,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,8,False,False,14,San José State,31,11,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,9,True,False,3,Boise State,45,14,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,10,False,False,16,Tulsa,35,13,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,11,True,False,11,Fresno State,20,14,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,12,False,False,6,Louisiana Tech,41,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,13,True,False,20,Rice,41,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,15,True,False,13,TCU,20,13,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,2,True,False,13,Texas Tech,27,12,11,178.0,1.0,11.0,34.0,27.0,10.0,651.0,319.0,23.0,0.0,1104.0,18.0,5900.0,13026.0,26.0,424.0,426.0,0.0,10.0,293.0,40.0,0.0,250.0,4972.0,8.0,81.0,0.0,63.0,5.0,20.0,7.0,17.0,11397.0,410.0,13.0,1377.0,12.0,186.0,163.0,30.0,0.0,351.0,2464.0,191.0,6.0,197.0,1.0,66.0,0.0,11.0,22.0,3673.0,,,,,,,,,,
2004,3,False,False,0,TCU,44,11,11,168.0,0.0,9.0,21.0,17.0,11.0,365.0,241.0,26.0,0.0,1828.0,8.0,4738.0,12094.0,14.0,201.0,204.0,0.0,8.0,476.0,28.0,1.0,190.0,3085.0,6.0,52.0,0.0,63.0,5.0,20.0,7.0,17.0,11397.0,410.0,13.0,1377.0,12.0,186.0,163.0,30.0,0.0,351.0,2464.0,191.0,6.0,197.0,1.0,66.0,0.0,11.0,22.0,3673.0,,,,,,,,,,
2004,4,False,False,7,Oklahoma State,59,12,11,170.0,2.0,11.0,14.0,18.0,18.0,201.0,225.0,32.0,0.0,2844.0,5.0,4566.0,13933.0,9.0,426.0,104.0,0.0,8.0,594.0,33.0,2.0,167.0,1809.0,4.0,65.0,0.0,63.0,5.0,20.0,7.0,17.0,11397.0,410.0,13.0,1377.0,12.0,186.0,163.0,30.0,0.0,351.0,2464.0,191.0,6.0,197.0,1.0,66.0,0.0,11.0,22.0,3673.0,,,,,,,,,,
2004,5,True,True,36,San José State,13,11,11,151.0,1.0,12.0,15.0,24.0,9.0,263.0,195.0,22.0,0.0,1782.0,9.0,3715.0,11377.0,25.0,203.0,135.0,0.0,10.0,441.0,20.0,1.0,110.0,2154.0,16.0,49.0,0.0,63.0,5.0,20.0,7.0,17.0,11397.0,410.0,13.0,1377.0,12.0,186.0,163.0,30.0,0.0,351.0,2464.0,191.0,6.0,197.0,1.0,66.0,0.0,11.0,22.0,3673.0,,,,,,,,,,
2004,6,False,False,20,Boise State,38,12,11,167.0,2.0,23.0,18.0,25.0,8.0,355.0,313.0,49.0,0.0,2758.0,13.0,5912.0,14216.0,23.0,710.0,221.0,0.0,17.0,596.0,48.0,4.0,455.0,3362.0,10.0,66.0,0.0,63.0,5.0,20.0,7.0,17.0,11397.0,410.0,13.0,1377.0,12.0,186.0,163.0,30.0,0.0,351.0,2464.0,191.0,6.0,197.0,1.0,66.0,0.0,11.0,22.0,3673.0,,,,,,,,,,
2004,7,False,False,10,Rice,44,11,11,167.0,0.0,13.0,5.0,34.0,7.0,136.0,237.0,30.0,0.0,3372.0,11.0,4200.0,13496.0,24.0,191.0,59.0,0.0,15.0,688.0,25.0,1.0,130.0,962.0,13.0,64.0,0.0,63.0,5.0,20.0,7.0,17.0,11397.0,410.0,13.0,1377.0,12.0,186.0,163.0,30.0,0.0,351.0,2464.0,191.0,6.0,197.0,1.0,66.0,0.0,11.0,22.0,3673.0,,,,,,,,,,
2004,8,True,False,10,Louisiana Tech,41,12,11,170.0,1.0,9.0,11.0,13.0,15.0,300.0,219.0,25.0,0.0,2403.0,11.0,4560.0,13027.0,30.0,210.0,154.0,0.0,6.0,490.0,41.0,1.0,164.0,2398.0,19.0,49.0,0.0,63.0,5.0,20.0,7.0,17.0,11397.0,410.0,13.0,1377.0,12.0,186.0,163.0,30.0,0.0,351.0,2464.0,191.0,6.0,197.0,1.0,66.0,0.0,11.0,22.0,3673.0,,,,,,,,,,
2004,10,False,False,0,Fresno State,42,12,11,156.0,1.0,14.0,23.0,9.0,14.0,298.0,246.0,36.0,0.0,2730.0,15.0,4854.0,13101.0,22.0,311.0,175.0,0.0,7.0,506.0,45.0,4.0,437.0,2215.0,7.0,74.0,0.0,63.0,5.0,20.0,7.0,17.0,11397.0,410.0,13.0,1377.0,12.0,186.0,163.0,30.0,0.0,351.0,2464.0,191.0,6.0,197.0,1.0,66.0,0.0,11.0,22.0,3673.0,,,,,,,,,,
2004,11,True,True,41,Tulsa,35,12,11,172.0,1.0,10.0,13.0,18.0,7.0,338.0,240.0,24.0,0.0,2021.0,16.0,4263.0,13131.0,28.0,215.0,184.0,0.0,10.0,513.0,31.0,1.0,90.0,2480.0,12.0,62.0,0.0,63.0,5.0,20.0,7.0,17.0,11397.0,410.0,13.0,1377.0,12.0,186.0,163.0,30.0,0.0,351.0,2464.0,191.0,6.0,197.0,1.0,66.0,0.0,11.0,22.0,3673.0,,,,,,,,,,
2004,12,True,True,38,Nevada,20,12,11,177.0,0.0,15.0,18.0,23.0,14.0,473.0,283.0,26.0,0.0,1849.0,14.0,5025.0,13587.0,27.0,207.0,278.0,0.0,12.0,463.0,25.0,2.0,152.0,3379.0,13.0,68.0,0.0,63.0,5.0,20.0,7.0,17.0,11397.0,410.0,13.0,1377.0,12.0,186.0,163.0,30.0,0.0,351.0,2464.0,191.0,6.0,197.0,1.0,66.0,0.0,11.0,22.0,3673.0,,,,,,,,,,
2004,13,False,False,27,UTEP,57,12,11,165.0,1.0,17.0,29.0,9.0,12.0,393.0,239.0,20.0,0.0,1707.0,19.0,4727.0,12638.0,30.0,335.0,229.0,0.0,5.0,454.0,32.0,2.0,295.0,3140.0,11.0,58.0,0.0,63.0,5.0,20.0,7.0,17.0,11397.0,410.0,13.0,1377.0,12.0,186.0,163.0,30.0,0.0,351.0,2464.0,191.0,6.0,197.0,1.0,66.0,0.0,11.0,22.0,3673.0,,,,,,,,,,
2005,1,True,False,23,Baylor,28,11,11,175.0,1.0,15.0,13.0,12.0,13.0,392.0,200.0,10.0,0.0,1209.0,12.0,3497.0,11897.0,25.0,412.0,222.0,0.0,4.0,385.0,36.0,1.0,105.0,2482.0,13.0,64.0,0.0,228.0,11.0,24.0,5.0,7.0,10442.0,380.0,13.0,1330.0,11.0,193.0,154.0,20.0,0.0,296.0,1987.0,157.0,15.0,161.0,0.0,47.0,0.0,9.0,14.0,3150.0,,,,,,,,,,
2005,2,True,True,21,TCU,10,12,11,192.0,0.0,26.0,15.0,20.0,17.0,378.0,255.0,32.0,0.0,2306.0,11.0,4799.0,13286.0,19.0,325.0,209.0,0.0,9.0,537.0,46.0,0.0,297.0,2629.0,8.0,65.0,0.0,228.0,11.0,24.0,5.0,7.0,10442.0,380.0,13.0,1330.0,11.0,193.0,154.0,20.0,0.0,296.0,1987.0,157.0,15.0,161.0,0.0,47.0,0.0,9.0,14.0,3150.0,,,,,,,,,,
2005,3,False,False,8,Texas A&M,66,11,11,144.0,1.0,12.0,19.0,17.0,16.0,321.0,237.0,23.0,0.0,2584.0,10.0,4865.0,11645.0,22.0,136.0,166.0,0.0,11.0,452.0,20.0,0.0,74.0,2406.0,12.0,45.0,0.0,228.0,11.0,24.0,5.0,7.0,10442.0,380.0,13.0,1330.0,11.0,193.0,154.0,20.0,0.0,296.0,1987.0,157.0,15.0,161.0,0.0,47.0,0.0,9.0,14.0,3150.0,,,,,,,,,,
2005,4,True,False,10,Tulane,31,11,11,174.0,0.0,7.0,20.0,25.0,7.0,423.0,197.0,9.0,0.0,979.0,16.0,3530.0,11577.0,26.0,308.0,218.0,0.0,11.0,341.0,33.0,2.0,134.0,2741.0,10.0,68.0,0.0,228.0,11.0,24.0,5.0,7.0,10442.0,380.0,13.0,1330.0,11.0,193.0,154.0,20.0,0.0,296.0,1987.0,157.0,15.0,161.0,0.0,47.0,0.0,9.0,14.0,3150.0,,,,,,,,,,
2005,5,False,False,13,Marshall,16,11,11,161.0,0.0,9.0,12.0,15.0,11.0,407.0,221.0,13.0,0.0,1360.0,14.0,3616.0,12034.0,31.0,274.0,228.0,0.0,4.0,375.0,41.0,0.0,147.0,2398.0,17.0,57.0,0.0,228.0,11.0,24.0,5.0,7.0,10442.0,380.0,13.0,1330.0,11.0,193.0,154.0,20.0,0.0,296.0,1987.0,157.0,15.0,161.0,0.0,47.0,0.0,9.0,14.0,3150.0,,,,,,,,,,
2005,6,False,True,28,UAB,27,11,11,132.0,0.0,13.0,19.0,13.0,5.0,372.0,224.0,13.0,0.0,1379.0,11.0,4408.0,10856.0,16.0,112.0,234.0,0.0,6.0,319.0,31.0,1.0,72.0,3094.0,5.0,48.0,0.0,228.0,11.0,24.0,5.0,7.0,10442.0,380.0,13.0,1330.0,11.0,193.0,154.0,20.0,0.0,296.0,1987.0,157.0,15.0,161.0,0.0,47.0,0.0,9.0,14.0,3150.0,,,,,,,,,,
2005,7,True,False,17,East Carolina,24,11,11,159.0,0.0,15.0,14.0,12.0,5.0,370.0,216.0,17.0,0.0,1512.0,8.0,4328.0,10527.0,23.0,138.0,224.0,0.0,5.0,394.0,25.0,0.0,160.0,2971.0,15.0,57.0,0.0,228.0,11.0,24.0,5.0,7.0,10442.0,380.0,13.0,1330.0,11.0,193.0,154.0,20.0,0.0,296.0,1987.0,157.0,15.0,161.0,0.0,47.0,0.0,9.0,14.0,3150.0,,,,,,,,,,
2005,8,False,False,13,Tulsa,20,13,11,194.0,1.0,22.0,21.0,7.0,16.0,406.0,264.0,29.0,0.0,2158.0,8.0,5229.0,15098.0,19.0,232.0,255.0,0.0,4.0,491.0,38.0,0.0,171.0,3198.0,11.0,88.0,0.0,228.0,11.0,24.0,5.0,7.0,10442.0,380.0,13.0,1330.0,11.0,193.0,154.0,20.0,0.0,296.0,1987.0,157.0,15.0,161.0,0.0,47.0,0.0,9.0,14.0,3150.0,,,,,,,,,,
2005,10,True,True,27,Rice,7,11,11,168.0,0.0,6.0,9.0,35.0,5.0,210.0,224.0,22.0,0.0,2576.0,12.0,3712.0,12621.0,31.0,120.0,89.0,0.0,18.0,600.0,28.0,1.0,102.0,1276.0,19.0,59.0,0.0,228.0,11.0,24.0,5.0,7.0,10442.0,380.0,13.0,1330.0,11.0,193.0,154.0,20.0,0.0,296.0,1987.0,157.0,15.0,161.0,0.0,47.0,0.0,9.0,14.0,3150.0,,,,,,,,,,
2005,12,False,True,29,Houston,24,12,11,165.0,1.0,10.0,18.0,21.0,13.0,384.0,240.0,21.0,16.0,1874.0,13.0,4359.0,12176.0,25.0,292.0,228.0,164.0,11.0,440.0,26.0,0.0,114.0,3109.0,12.0,63.0,0.0,228.0,11.0,24.0,5.0,7.0,10442.0,380.0,13.0,1330.0,11.0,193.0,154.0,20.0,0.0,296.0,1987.0,157.0,15.0,161.0,0.0,47.0,0.0,9.0,14.0,3150.0,3.0,0.0,58.0,,,,,,,
2005,13,True,True,40,UTEP,27,12,11,153.0,1.0,13.0,27.0,14.0,8.0,406.0,240.0,13.0,11.0,1312.0,17.0,4035.0,11670.0,33.0,155.0,235.0,85.0,8.0,352.0,15.0,2.0,267.0,3435.0,16.0,55.0,0.0,228.0,11.0,24.0,5.0,7.0,10442.0,380.0,13.0,1330.0,11.0,193.0,154.0,20.0,0.0,296.0,1987.0,157.0,15.0,161.0,0.0,47.0,0.0,9.0,14.0,3150.0,3.0,0.0,63.0,,,,,,,
2006,1,False,False,3,Texas Tech,35,13,12,149.0,0.0,11.0,39.0,23.0,13.0,654.0,310.0,13.0,95.0,1020.0,11.0,5347.0,13930.0,29.0,374.0,437.0,833.0,11.0,220.0,45.0,2.0,187.0,4908.0,18.0,55.0,637.0,70.0,14.0,27.0,5.0,10.0,12118.0,404.0,13.0,1503.0,7.0,180.0,155.0,23.0,0.0,316.0,2563.0,203.0,11.0,205.0,1.0,62.0,77.0,27.0,13.0,3834.0,3.0,0.0,41.0,,,,,,,
2006,2,False,False,6,North Texas,24,12,12,159.0,1.0,6.0,9.0,21.0,9.0,253.0,153.0,5.0,76.0,1404.0,19.0,2786.0,12995.0,31.0,140.0,136.0,619.0,14.0,437.0,31.0,0.0,26.0,1554.0,12.0,46.0,637.0,70.0,14.0,27.0,5.0,10.0,12118.0,404.0,13.0,1503.0,7.0,180.0,155.0,23.0,0.0,316.0,2563.0,203.0,11.0,205.0,1.0,62.0,77.0,27.0,13.0,3834.0,,,,,,,,,,
2006,4,True,True,55,Arkansas State,9,12,12,176.0,0.0,19.0,8.0,17.0,9.0,300.0,224.0,12.0,68.0,2012.0,15.0,3747.0,14711.0,33.0,68.0,144.0,594.0,4.0,507.0,21.0,1.0,293.0,1976.0,18.0,76.0,637.0,70.0,14.0,27.0,5.0,10.0,12118.0,404.0,13.0,1503.0,7.0,180.0,155.0,23.0,0.0,316.0,2563.0,203.0,11.0,205.0,1.0,62.0,77.0,27.0,13.0,3834.0,,,,,,,,,,
2006,5,False,True,33,Tulane,28,12,12,173.0,0.0,8.0,18.0,14.0,7.0,440.0,227.0,9.0,72.0,1106.0,12.0,4064.0,12470.0,28.0,169.0,245.0,584.0,4.0,353.0,26.0,1.0,106.0,3178.0,16.0,69.0,637.0,70.0,14.0,27.0,5.0,10.0,12118.0,404.0,13.0,1503.0,7.0,180.0,155.0,23.0,0.0,316.0,2563.0,203.0,11.0,205.0,1.0,62.0,77.0,27.0,13.0,3834.0,,,,,,,,,,
2006,6,False,False,21,UTEP,24,12,12,150.0,0.0,15.0,29.0,13.0,10.0,447.0,212.0,8.0,71.0,691.0,17.0,4445.0,12349.0,26.0,-21.0,290.0,631.0,3.0,288.0,11.0,0.0,112.0,3940.0,9.0,55.0,637.0,70.0,14.0,27.0,5.0,10.0,12118.0,404.0,13.0,1503.0,7.0,180.0,155.0,23.0,0.0,316.0,2563.0,203.0,11.0,205.0,1.0,62.0,77.0,27.0,13.0,3834.0,,,,,,,,,,
2006,7,True,True,31,Marshall,21,12,12,145.0,1.0,11.0,16.0,10.0,12.0,295.0,210.0,23.0,79.0,2005.0,16.0,4252.0,13382.0,33.0,176.0,180.0,673.0,4.0,406.0,26.0,1.0,179.0,2341.0,17.0,65.0,637.0,70.0,14.0,27.0,5.0,10.0,12118.0,404.0,13.0,1503.0,7.0,180.0,155.0,23.0,0.0,316.0,2563.0,203.0,11.0,205.0,1.0,62.0,77.0,27.0,13.0,3834.0,,,,,,,,,,
2006,8,False,False,21,East Carolina,38,13,12,186.0,0.0,16.0,12.0,18.0,12.0,430.0,264.0,16.0,59.0,1502.0,11.0,4526.0,14326.0,24.0,146.0,248.0,511.0,10.0,450.0,27.0,3.0,214.0,3236.0,13.0,80.0,637.0,70.0,14.0,27.0,5.0,10.0,12118.0,404.0,13.0,1503.0,7.0,180.0,155.0,23.0,0.0,316.0,2563.0,203.0,11.0,205.0,1.0,62.0,77.0,27.0,13.0,3834.0,,,,,,,,,,
2006,10,True,True,22,UAB,9,12,12,149.0,0.0,12.0,12.0,18.0,14.0,304.0,211.0,14.0,94.0,1507.0,12.0,3721.0,13713.0,21.0,73.0,177.0,702.0,10.0,432.0,35.0,0.0,100.0,2440.0,9.0,48.0,637.0,70.0,14.0,27.0,5.0,10.0,12118.0,404.0,13.0,1503.0,7.0,180.0,155.0,23.0,0.0,316.0,2563.0,203.0,11.0,205.0,1.0,62.0,77.0,27.0,13.0,3834.0,,,,,,,,,,
2006,11,True,False,27,Houston,37,14,12,175.0,0.0,12.0,30.0,33.0,13.0,445.0,311.0,29.0,92.0,2356.0,5.0,6245.0,15156.0,16.0,160.0,300.0,773.0,19.0,490.0,26.0,0.0,135.0,4107.0,11.0,76.0,637.0,70.0,14.0,27.0,5.0,10.0,12118.0,404.0,13.0,1503.0,7.0,180.0,155.0,23.0,0.0,316.0,2563.0,203.0,11.0,205.0,1.0,62.0,77.0,27.0,13.0,3834.0,,,,,,,,,,
2006,12,True,True,34,Tulsa,24,13,12,161.0,0.0,8.0,16.0,21.0,5.0,365.0,258.0,30.0,65.0,2107.0,9.0,5051.0,15300.0,19.0,206.0,243.0,562.0,13.0,484.0,43.0,1.0,62.0,3026.0,10.0,74.0,637.0,70.0,14.0,27.0,5.0,10.0,12118.0,404.0,13.0,1503.0,7.0,180.0,155.0,23.0,0.0,316.0,2563.0,203.0,11.0,205.0,1.0,62.0,77.0,27.0,13.0,3834.0,,,,,,,,,,
2006,13,False,False,27,Rice,31,13,12,182.0,0.0,11.0,29.0,17.0,21.0,435.0,254.0,15.0,75.0,1703.0,14.0,4486.0,15154.0,22.0,201.0,248.0,557.0,10.0,438.0,32.0,1.0,131.0,3049.0,8.0,68.0,637.0,70.0,14.0,27.0,5.0,10.0,12118.0,404.0,13.0,1503.0,7.0,180.0,155.0,23.0,0.0,316.0,2563.0,203.0,11.0,205.0,1.0,62.0,77.0,27.0,13.0,3834.0,,,,,,,,,,
2007,1,True,False,9,Texas Tech,49,13,12,156.0,0.0,10.0,47.0,30.0,12.0,699.0,325.0,16.0,96.0,694.0,14.0,6324.0,12357.0,23.0,453.0,496.0,876.0,18.0,225.0,42.0,0.0,48.0,5762.0,9.0,71.0,818.0,202.0,10.0,30.0,6.0,19.0,12871.0,469.0,16.0,2056.0,15.0,216.0,181.0,35.0,0.0,432.0,3230.0,250.0,12.0,281.0,2.0,77.0,91.0,26.0,16.0,5081.0,,,,,,,,,,
2007,2,True,True,45,North Texas,31,12,12,189.0,1.0,10.0,21.0,31.0,14.0,553.0,258.0,16.0,99.0,1425.0,28.0,4901.0,13626.0,36.0,169.0,330.0,793.0,12.0,381.0,33.0,2.0,119.0,3758.0,8.0,67.0,818.0,202.0,10.0,30.0,6.0,19.0,12871.0,469.0,16.0,2056.0,15.0,216.0,181.0,35.0,0.0,432.0,3230.0,250.0,12.0,281.0,2.0,77.0,91.0,26.0,16.0,5081.0,,,,,,,,,,
2007,3,False,False,28,Arkansas State,45,12,12,171.0,1.0,13.0,16.0,24.0,9.0,388.0,241.0,16.0,84.0,2112.0,16.0,4558.0,12835.0,25.0,287.0,205.0,721.0,11.0,460.0,26.0,2.0,255.0,2694.0,9.0,62.0,818.0,202.0,10.0,30.0,6.0,19.0,12871.0,469.0,16.0,2056.0,15.0,216.0,181.0,35.0,0.0,432.0,3230.0,250.0,12.0,281.0,2.0,77.0,91.0,26.0,16.0,5081.0,,,,,,,,,,
2007,4,False,False,7,TCU,21,13,12,211.0,2.0,16.0,13.0,26.0,5.0,443.0,288.0,21.0,85.0,2145.0,12.0,5026.0,14423.0,31.0,629.0,259.0,738.0,12.0,574.0,74.0,2.0,313.0,3066.0,19.0,82.0,818.0,202.0,10.0,30.0,6.0,19.0,12871.0,469.0,16.0,2056.0,15.0,216.0,181.0,35.0,0.0,432.0,3230.0,250.0,12.0,281.0,2.0,77.0,91.0,26.0,16.0,5081.0,,,,,,,,,,
2007,5,True,False,45,UTEP,48,12,12,156.0,0.0,15.0,26.0,21.0,10.0,412.0,236.0,18.0,77.0,1557.0,9.0,4643.0,11332.0,19.0,299.0,228.0,707.0,7.0,370.0,25.0,2.0,358.0,3346.0,10.0,59.0,818.0,202.0,10.0,30.0,6.0,19.0,12871.0,469.0,16.0,2056.0,15.0,216.0,181.0,35.0,0.0,432.0,3230.0,250.0,12.0,281.0,2.0,77.0,91.0,26.0,16.0,5081.0,,,,,,,,,,
2007,7,False,False,7,Southern Miss,28,13,12,198.0,0.0,17.0,14.0,22.0,13.0,380.0,274.0,30.0,70.0,2621.0,16.0,5066.0,14166.0,31.0,159.0,217.0,687.0,11.0,566.0,43.0,1.0,199.0,2602.0,15.0,89.0,818.0,202.0,10.0,30.0,6.0,19.0,12871.0,469.0,16.0,2056.0,15.0,216.0,181.0,35.0,0.0,432.0,3230.0,250.0,12.0,281.0,2.0,77.0,91.0,26.0,16.0,5081.0,,,,,,,,,,
2007,8,True,False,34,Tulane,41,12,12,191.0,0.0,8.0,10.0,14.0,12.0,360.0,223.0,26.0,72.0,2412.0,12.0,4751.0,13184.0,23.0,79.0,184.0,623.0,9.0,489.0,33.0,0.0,23.0,2457.0,11.0,78.0,818.0,202.0,10.0,30.0,6.0,19.0,12871.0,469.0,16.0,2056.0,15.0,216.0,181.0,35.0,0.0,432.0,3230.0,250.0,12.0,281.0,2.0,77.0,91.0,26.0,16.0,5081.0,,,,,,,,,,
2007,9,False,False,23,Tulsa,29,14,12,205.0,0.0,11.0,49.0,23.0,14.0,564.0,377.0,28.0,86.0,2421.0,19.0,7615.0,14613.0,30.0,123.0,336.0,775.0,10.0,562.0,32.0,1.0,106.0,5411.0,11.0,99.0,818.0,202.0,10.0,30.0,6.0,19.0,12871.0,469.0,16.0,2056.0,15.0,216.0,181.0,35.0,0.0,432.0,3230.0,250.0,12.0,281.0,2.0,77.0,91.0,26.0,16.0,5081.0,,,,,,,,,,
2007,10,False,False,28,Houston,38,13,12,198.0,0.0,14.0,24.0,25.0,11.0,437.0,333.0,32.0,101.0,2911.0,15.0,6525.0,15287.0,31.0,246.0,291.0,826.0,13.0,599.0,43.0,1.0,207.0,3830.0,16.0,91.0,818.0,202.0,10.0,30.0,6.0,19.0,12871.0,469.0,16.0,2056.0,15.0,216.0,181.0,35.0,0.0,432.0,3230.0,250.0,12.0,281.0,2.0,77.0,91.0,26.0,16.0,5081.0,,,,,,,,,,
