season,week,home,win,Clemson_points,opp,opp_points,opp_games,games,opp_fourthDowns,opp_thirdDownConversions,opp_interceptionYards,opp_penaltyYards,opp_fumblesLost,opp_rushingTDs,opp_passesIntercepted,opp_puntReturns,opp_totalYards,opp_puntReturnTDs,opp_fourthDownConversions,opp_interceptionTDs,opp_rushingYards,opp_possessionTime,opp_puntReturnYards,opp_passCompletions,opp_interceptions,opp_thirdDowns,opp_turnovers,opp_firstDowns,opp_passingTDs,opp_penalties,opp_netPassingYards,opp_fumblesRecovered,opp_rushingAttempts,opp_passAttempts,netPassingYards,turnovers,thirdDownConversions,passAttempts,passesIntercepted,thirdDowns,interceptionTDs,fumblesRecovered,fourthDowns,fumblesLost,possessionTime,rushingAttempts,passingTDs,puntReturnTDs,interceptions,totalYards,penalties,puntReturns,penaltyYards,passCompletions,rushingYards,puntReturnYards,interceptionYards,rushingTDs,firstDowns,fourthDownConversions,kickReturnYards,kickReturnTDs,kickReturns,opp_kickReturnTDs,opp_kickReturns,opp_kickReturnYards,opp_tacklesForLoss,opp_sacks,tacklesForLoss,sacks
2020,13,True,True,52,Pittsburgh,17,11,12,18.0,63.0,150.0,753.0,4.0,20.0,14.0,19.0,4200.0,1.0,9.0,1.0,1343.0,20552.0,179.0,246.0,12.0,173.0,16.0,226.0,14.0,86.0,2857.0,5.0,388.0,426.0,4182.0,15.0,83.0,490.0,14.0,179.0,0.0,9.0,15.0,9.0,21885.0,410.0,31.0,0.0,6.0,6030.0,64.0,13.0,568.0,326.0,1848.0,123.0,121.0,33.0,295.0,10.0,434.0,0.0,19.0,0.0,17.0,370.0,110.0,45.0,109.0,46.0
2020,14,False,True,45,Virginia Tech,10,11,12,12.0,51.0,140.0,514.0,8.0,27.0,12.0,17.0,4860.0,0.0,7.0,0.0,2648.0,19894.0,66.0,157.0,6.0,133.0,14.0,246.0,13.0,58.0,2212.0,5.0,472.0,253.0,4182.0,15.0,83.0,490.0,14.0,179.0,0.0,9.0,15.0,9.0,21885.0,410.0,31.0,0.0,6.0,6030.0,64.0,13.0,568.0,326.0,1848.0,123.0,121.0,33.0,295.0,10.0,434.0,0.0,19.0,0.0,23.0,546.0,75.0,36.0,109.0,46.0
2020,16,False,True,34,Notre Dame,10,12,12,17.0,81.0,68.0,456.0,8.0,33.0,7.0,14.0,5386.0,2.0,11.0,0.0,2537.0,24357.0,128.0,231.0,3.0,167.0,11.0,290.0,15.0,53.0,2849.0,10.0,506.0,362.0,4182.0,15.0,83.0,490.0,14.0,179.0,0.0,9.0,15.0,9.0,21885.0,410.0,31.0,0.0,6.0,6030.0,64.0,13.0,568.0,326.0,1848.0,123.0,121.0,33.0,295.0,10.0,434.0,0.0,19.0,0.0,23.0,492.0,87.0,29.0,109.0,46.0
2021,1,True,False,3,Georgia,10,15,13,14.0,77.0,265.0,648.0,5.0,29.0,16.0,33.0,6642.0,1.0,8.0,4.0,2864.0,27499.0,317.0,264.0,12.0,172.0,17.0,339.0,39.0,77.0,3778.0,7.0,545.0,407.0,2485.0,19.0,69.0,414.0,12.0,186.0,1.0,9.0,16.0,8.0,22933.0,488.0,12.0,0.0,11.0,4669.0,79.0,20.0,657.0,228.0,2184.0,92.0,69.0,26.0,258.0,9.0,522.0,0.0,21.0,0.0,17.0,322.0,99.0,49.0,90.0,41.0
2021,3,True,True,14,Georgia Tech,8,12,13,23.0,58.0,6.0,609.0,5.0,15.0,3.0,17.0,4403.0,0.0,10.0,0.0,2028.0,21029.0,65.0,205.0,10.0,163.0,15.0,226.0,18.0,72.0,2375.0,11.0,444.0,342.0,2485.0,19.0,69.0,414.0,12.0,186.0,1.0,9.0,16.0,8.0,22933.0,488.0,12.0,0.0,11.0,4669.0,79.0,20.0,657.0,228.0,2184.0,92.0,69.0,26.0,258.0,9.0,522.0,0.0,21.0,1.0,37.0,732.0,61.0,20.0,90.0,41.0
2021,4,False,False,21,NC State,27,12,13,12.0,68.0,73.0,774.0,5.0,11.0,15.0,21.0,4975.0,1.0,5.0,1.0,1514.0,22511.0,188.0,288.0,6.0,170.0,11.0,256.0,35.0,89.0,3461.0,2.0,372.0,443.0,2485.0,19.0,69.0,414.0,12.0,186.0,1.0,9.0,16.0,8.0,22933.0,488.0,12.0,0.0,11.0,4669.0,79.0,20.0,657.0,228.0,2184.0,92.0,69.0,26.0,258.0,9.0,522.0,0.0,21.0,2.0,21.0,644.0,79.0,34.0,90.0,41.0
2021,5,True,True,19,Boston College,13,12,13,21.0,64.0,27.0,596.0,7.0,21.0,10.0,16.0,4204.0,0.0,12.0,1.0,1987.0,21745.0,79.0,169.0,11.0,159.0,18.0,231.0,13.0,65.0,2217.0,7.0,475.0,304.0,2485.0,19.0,69.0,414.0,12.0,186.0,1.0,9.0,16.0,8.0,22933.0,488.0,12.0,0.0,11.0,4669.0,79.0,20.0,657.0,228.0,2184.0,92.0,69.0,26.0,258.0,9.0,522.0,0.0,21.0,1.0,24.0,596.0,56.0,20.0,90.0,41.0
2021,7,False,True,17,Syracuse,14,12,13,17.0,51.0,32.0,692.0,6.0,28.0,4.0,23.0,4398.0,1.0,9.0,0.0,2562.0,21063.0,241.0,156.0,6.0,156.0,12.0,234.0,10.0,84.0,1836.0,3.0,491.0,287.0,2485.0,19.0,69.0,414.0,12.0,186.0,1.0,9.0,16.0,8.0,22933.0,488.0,12.0,0.0,11.0,4669.0,79.0,20.0,657.0,228.0,2184.0,92.0,69.0,26.0,258.0,9.0,522.0,0.0,21.0,0.0,36.0,752.0,84.0,37.0,90.0,41.0
2021,8,False,False,17,Pittsburgh,27,14,13,25.0,90.0,265.0,895.0,7.0,26.0,16.0,30.0,6830.0,0.0,17.0,4.0,2107.0,25980.0,278.0,367.0,8.0,204.0,15.0,362.0,44.0,94.0,4723.0,10.0,525.0,544.0,2485.0,19.0,69.0,414.0,12.0,186.0,1.0,9.0,16.0,8.0,22933.0,488.0,12.0,0.0,11.0,4669.0,79.0,20.0,657.0,228.0,2184.0,92.0,69.0,26.0,258.0,9.0,522.0,0.0,21.0,1.0,19.0,445.0,113.0,54.0,90.0,41.0
2021,9,True,True,30,Florida State,20,12,13,21.0,52.0,150.0,750.0,9.0,21.0,14.0,17.0,4553.0,0.0,7.0,1.0,2134.0,20403.0,71.0,209.0,12.0,153.0,21.0,247.0,20.0,83.0,2419.0,7.0,446.0,340.0,2485.0,19.0,69.0,414.0,12.0,186.0,1.0,9.0,16.0,8.0,22933.0,488.0,12.0,0.0,11.0,4669.0,79.0,20.0,657.0,228.0,2184.0,92.0,69.0,26.0,258.0,9.0,522.0,0.0,21.0,0.0,27.0,509.0,86.0,33.0,90.0,41.0
2021,10,False,True,30,Louisville,24,13,13,27.0,70.0,161.0,714.0,7.0,29.0,10.0,15.0,5802.0,1.0,14.0,1.0,2728.0,23827.0,157.0,221.0,6.0,176.0,13.0,274.0,21.0,80.0,3074.0,7.0,504.0,364.0,2485.0,19.0,69.0,414.0,12.0,186.0,1.0,9.0,16.0,8.0,22933.0,488.0,12.0,0.0,11.0,4669.0,79.0,20.0,657.0,228.0,2184.0,92.0,69.0,26.0,258.0,9.0,522.0,0.0,21.0,1.0,31.0,732.0,80.0,32.0,90.0,41.0
2021,11,True,True,44,UConn,7,12,13,29.0,42.0,49.0,585.0,5.0,8.0,10.0,13.0,3181.0,0.0,11.0,1.0,1215.0,18592.0,150.0,208.0,17.0,179.0,22.0,173.0,11.0,80.0,1966.0,6.0,377.0,407.0,2485.0,19.0,69.0,414.0,12.0,186.0,1.0,9.0,16.0,8.0,22933.0,488.0,12.0,0.0,11.0,4669.0,79.0,20.0,657.0,228.0,2184.0,92.0,69.0,26.0,258.0,9.0,522.0,0.0,21.0,2.0,57.0,1125.0,63.0,13.0,90.0,41.0
2021,12,True,True,48,Wake Forest,27,14,13,20.0,115.0,177.0,737.0,5.0,31.0,15.0,25.0,6550.0,0.0,12.0,1.0,2247.0,24118.0,286.0,302.0,15.0,231.0,20.0,354.0,39.0,81.0,4303.0,16.0,565.0,519.0,2485.0,19.0,69.0,414.0,12.0,186.0,1.0,9.0,16.0,8.0,22933.0,488.0,12.0,0.0,11.0,4669.0,79.0,20.0,657.0,228.0,2184.0,92.0,69.0,26.0,258.0,9.0,522.0,0.0,21.0,1.0,28.0,567.0,97.0,38.0,90.0,41.0
2021,13,False,True,30,South Carolina,0,13,13,28.0,60.0,296.0,597.0,13.0,9.0,15.0,12.0,4388.0,0.0,14.0,3.0,1773.0,23417.0,80.0,211.0,11.0,170.0,24.0,227.0,22.0,76.0,2615.0,13.0,467.0,360.0,2485.0,19.0,69.0,414.0,12.0,186.0,1.0,9.0,16.0,8.0,22933.0,488.0,12.0,0.0,11.0,4669.0,79.0,20.0,657.0,228.0,2184.0,92.0,69.0,26.0,258.0,9.0,522.0,0.0,21.0,0.0,21.0,479.0,63.0,26.0,90.0,41.0
2022,1,False,True,41,Georgia Tech,10,12,14,21.0,55.0,55.0,632.0,4.0,13.0,11.0,9.0,3902.0,0.0,8.0,1.0,1596.0,20383.0,84.0,219.0,9.0,180.0,13.0,212.0,10.0,69.0,2306.0,17.0,426.0,381.0,3247.0,22.0,100.0,478.0,13.0,211.0,2.0,11.0,12.0,12.0,26214.0,548.0,24.0,0.0,10.0,5744.0,76.0,29.0,675.0,297.0,2497.0,190.0,153.0,31.0,319.0,6.0,412.0,0.0,21.0,0.0,13.0,273.0,76.0,28.0,106.0,43.0
2022,3,True,True,48,Louisiana Tech,20,12,14,29.0,65.0,135.0,767.0,6.0,14.0,11.0,21.0,4712.0,0.0,13.0,2.0,1505.0,21663.0,253.0,254.0,19.0,177.0,25.0,233.0,25.0,81.0,3207.0,19.0,400.0,434.0,3247.0,22.0,100.0,478.0,13.0,211.0,2.0,11.0,12.0,12.0,26214.0,548.0,24.0,0.0,10.0,5744.0,76.0,29.0,675.0,297.0,2497.0,190.0,153.0,31.0,319.0,6.0,412.0,0.0,21.0,0.0,36.0,745.0,55.0,16.0,106.0,43.0
2022,4,False,True,51,Wake Forest,45,13,14,30.0,86.0,88.0,530.0,6.0,17.0,7.0,18.0,5766.0,0.0,15.0,2.0,1711.0,22196.0,134.0,302.0,13.0,185.0,19.0,328.0,43.0,62.0,4055.0,12.0,502.0,474.0,3247.0,22.0,100.0,478.0,13.0,211.0,2.0,11.0,12.0,12.0,26214.0,548.0,24.0,0.0,10.0,5744.0,76.0,29.0,675.0,297.0,2497.0,190.0,153.0,31.0,319.0,6.0,412.0,0.0,21.0,0.0,17.0,339.0,77.0,28.0,106.0,43.0
2022,5,True,True,30,NC State,20,13,14,20.0,71.0,172.0,752.0,8.0,8.0,19.0,21.0,4418.0,1.0,8.0,1.0,1479.0,24481.0,160.0,269.0,8.0,196.0,16.0,265.0,23.0,95.0,2939.0,3.0,442.0,471.0,3247.0,22.0,100.0,478.0,13.0,211.0,2.0,11.0,12.0,12.0,26214.0,548.0,24.0,0.0,10.0,5744.0,76.0,29.0,675.0,297.0,2497.0,190.0,153.0,31.0,319.0,6.0,412.0,0.0,21.0,0.0,19.0,438.0,85.0,28.0,106.0,43.0
2022,6,False,True,31,Boston College,3,12,14,18.0,57.0,87.0,582.0,12.0,6.0,7.0,14.0,3733.0,0.0,8.0,0.0,768.0,21062.0,85.0,262.0,14.0,174.0,26.0,201.0,21.0,72.0,2965.0,9.0,363.0,440.0,3247.0,22.0,100.0,478.0,13.0,211.0,2.0,11.0,12.0,12.0,26214.0,548.0,24.0,0.0,10.0,5744.0,76.0,29.0,675.0,297.0,2497.0,190.0,153.0,31.0,319.0,6.0,412.0,0.0,21.0,0.0,30.0,623.0,82.0,26.0,106.0,43.0
2022,7,False,True,34,Florida State,28,13,14,23.0,86.0,10.0,753.0,7.0,33.0,8.0,23.0,6295.0,0.0,8.0,0.0,2783.0,24198.0,237.0,249.0,7.0,168.0,14.0,315.0,28.0,86.0,3512.0,10.0,509.0,395.0,3247.0,22.0,100.0,478.0,13.0,211.0,2.0,11.0,12.0,12.0,26214.0,548.0,24.0,0.0,10.0,5744.0,76.0,29.0,675.0,297.0,2497.0,190.0,153.0,31.0,319.0,6.0,412.0,0.0,21.0,1.0,17.0,389.0,78.0,38.0,106.0,43.0
2022,8,True,True,27,Syracuse,21,13,14,12.0,56.0,86.0,823.0,4.0,21.0,10.0,25.0,4871.0,0.0,5.0,2.0,1860.0,22022.0,195.0,228.0,9.0,151.0,13.0,263.0,19.0,112.0,3011.0,12.0,443.0,370.0,3247.0,22.0,100.0,478.0,13.0,211.0,2.0,11.0,12.0,12.0,26214.0,548.0,24.0,0.0,10.0,5744.0,76.0,29.0,675.0,297.0,2497.0,190.0,153.0,31.0,319.0,6.0,412.0,0.0,21.0,0.0,20.0,502.0,76.0,33.0,106.0,43.0
2022,10,False,False,14,Notre Dame,35,13,14,16.0,83.0,132.0,550.0,7.0,25.0,10.0,29.0,5151.0,1.0,7.0,2.0,2458.0,25092.0,286.0,211.0,11.0,176.0,18.0,281.0,25.0,60.0,2693.0,8.0,531.0,338.0,3247.0,22.0,100.0,478.0,13.0,211.0,2.0,11.0,12.0,12.0,26214.0,548.0,24.0,0.0,10.0,5744.0,76.0,29.0,675.0,297.0,2497.0,190.0,153.0,31.0,319.0,6.0,412.0,0.0,21.0,0.0,18.0,347.0,78.0,37.0,106.0,43.0
2022,11,True,True,31,Louisville,16,13,14,30.0,67.0,214.0,858.0,11.0,25.0,15.0,28.0,5285.0,0.0,12.0,2.0,2613.0,23328.0,141.0,218.0,12.0,177.0,23.0,264.0,13.0,90.0,2672.0,19.0,519.0,368.0,3247.0,22.0,100.0,478.0,13.0,211.0,2.0,11.0,12.0,12.0,26214.0,548.0,24.0,0.0,10.0,5744.0,76.0,29.0,675.0,297.0,2497.0,190.0,153.0,31.0,319.0,6.0,412.0,0.0,21.0,1.0,17.0,371.0,93.0,48.0,106.0,43.0
2022,12,True,True,40,Miami,10,12,14,22.0,67.0,136.0,715.0,13.0,12.0,13.0,13.0,4416.0,0.0,9.0,2.0,1537.0,22111.0,125.0,256.0,12.0,166.0,25.0,254.0,18.0,84.0,2879.0,12.0,414.0,413.0,3247.0,22.0,100.0,478.0,13.0,211.0,2.0,11.0,12.0,12.0,26214.0,548.0,24.0,0.0,10.0,5744.0,76.0,29.0,675.0,297.0,2497.0,190.0,153.0,31.0,319.0,6.0,412.0,0.0,21.0,1.0,35.0,930.0,83.0,37.0,106.0,43.0
2022,13,True,False,30,South Carolina,31,13,14,21.0,62.0,299.0,814.0,13.0,27.0,15.0,19.0,4934.0,2.0,13.0,2.0,1555.0,22366.0,278.0,281.0,14.0,159.0,27.0,246.0,23.0,88.0,3379.0,11.0,410.0,419.0,3247.0,22.0,100.0,478.0,13.0,211.0,2.0,11.0,12.0,12.0,26214.0,548.0,24.0,0.0,10.0,5744.0,76.0,29.0,675.0,297.0,2497.0,190.0,153.0,31.0,319.0,6.0,412.0,0.0,21.0,1.0,23.0,578.0,56.0,20.0,106.0,43.0
2022,14,False,True,39,North Carolina,10,14,14,35.0,93.0,107.0,774.0,7.0,24.0,9.0,16.0,6478.0,0.0,25.0,0.0,2148.0,25136.0,213.0,344.0,7.0,201.0,14.0,344.0,38.0,86.0,4330.0,6.0,509.0,525.0,3247.0,22.0,100.0,478.0,13.0,211.0,2.0,11.0,12.0,12.0,26214.0,548.0,24.0,0.0,10.0,5744.0,76.0,29.0,675.0,297.0,2497.0,190.0,153.0,31.0,319.0,6.0,412.0,0.0,21.0,1.0,23.0,523.0,48.0,17.0,106.0,43.0
2023,1,False,False,7,Duke,28,13,13,20.0,60.0,53.0,598.0,7.0,26.0,10.0,17.0,4519.0,0.0,12.0,1.0,2168.0,22615.0,149.0,200.0,8.0,166.0,15.0,243.0,14.0,73.0,2351.0,5.0,448.0,357.0,2969.0,22.0,79.0,474.0,16.0,198.0,4.0,11.0,27.0,13.0,25818.0,524.0,20.0,0.0,9.0,5235.0,64.0,23.0,549.0,302.0,2266.0,182.0,244.0,24.0,300.0,14.0,287.0,0.0,12.0,0.0,16.0,338.0,77.0,29.0,90.0,32.0
2023,3,True,True,48,Florida Atlantic,14,12,13,34.0,57.0,99.0,400.0,2.0,16.0,10.0,15.0,3969.0,1.0,13.0,2.0,1383.0,19734.0,282.0,265.0,15.0,168.0,17.0,215.0,19.0,41.0,2586.0,8.0,369.0,412.0,2969.0,22.0,79.0,474.0,16.0,198.0,4.0,11.0,27.0,13.0,25818.0,524.0,20.0,0.0,9.0,5235.0,64.0,23.0,549.0,302.0,2266.0,182.0,244.0,24.0,300.0,14.0,287.0,0.0,12.0,0.0,27.0,449.0,83.0,28.0,90.0,32.0
2023,4,True,False,24,Florida State,31,14,13,21.0,66.0,53.0,792.0,5.0,32.0,10.0,26.0,5610.0,0.0,10.0,1.0,2102.0,24689.0,298.0,260.0,4.0,182.0,9.0,274.0,25.0,85.0,3508.0,7.0,463.0,433.0,2969.0,22.0,79.0,474.0,16.0,198.0,4.0,11.0,27.0,13.0,25818.0,524.0,20.0,0.0,9.0,5235.0,64.0,23.0,549.0,302.0,2266.0,182.0,244.0,24.0,300.0,14.0,287.0,0.0,12.0,1.0,17.0,407.0,98.0,46.0,90.0,32.0
2023,5,False,True,31,Syracuse,14,13,13,20.0,70.0,215.0,801.0,9.0,20.0,9.0,27.0,4467.0,0.0,10.0,3.0,2230.0,22057.0,272.0,191.0,15.0,179.0,24.0,232.0,17.0,95.0,2237.0,13.0,530.0,315.0,2969.0,22.0,79.0,474.0,16.0,198.0,4.0,11.0,27.0,13.0,25818.0,524.0,20.0,0.0,9.0,5235.0,64.0,23.0,549.0,302.0,2266.0,182.0,244.0,24.0,300.0,14.0,287.0,0.0,12.0,0.0,21.0,381.0,78.0,29.0,90.0,32.0
2023,6,True,True,17,Wake Forest,12,12,13,19.0,55.0,141.0,466.0,10.0,13.0,8.0,16.0,3917.0,0.0,8.0,0.0,1565.0,20950.0,148.0,192.0,12.0,161.0,22.0,239.0,14.0,49.0,2352.0,8.0,468.0,321.0,2969.0,22.0,79.0,474.0,16.0,198.0,4.0,11.0,27.0,13.0,25818.0,524.0,20.0,0.0,9.0,5235.0,64.0,23.0,549.0,302.0,2266.0,182.0,244.0,24.0,300.0,14.0,287.0,0.0,12.0,1.0,23.0,528.0,69.0,23.0,90.0,32.0
2023,8,False,False,20,Miami,28,13,13,21.0,67.0,118.0,751.0,8.0,24.0,12.0,12.0,5605.0,0.0,11.0,1.0,2251.0,24860.0,79.0,283.0,14.0,164.0,22.0,285.0,23.0,79.0,3354.0,6.0,440.0,436.0,2969.0,22.0,79.0,474.0,16.0,198.0,4.0,11.0,27.0,13.0,25818.0,524.0,20.0,0.0,9.0,5235.0,64.0,23.0,549.0,302.0,2266.0,182.0,244.0,24.0,300.0,14.0,287.0,0.0,12.0,1.0,33.0,791.0,83.0,34.0,90.0,32.0
2023,9,False,False,17,NC State,24,13,13,15.0,75.0,178.0,602.0,3.0,19.0,17.0,17.0,4555.0,0.0,9.0,2.0,2036.0,25313.0,171.0,224.0,12.0,188.0,15.0,241.0,19.0,75.0,2519.0,8.0,478.0,379.0,2969.0,22.0,79.0,474.0,16.0,198.0,4.0,11.0,27.0,13.0,25818.0,524.0,20.0,0.0,9.0,5235.0,64.0,23.0,549.0,302.0,2266.0,182.0,244.0,24.0,300.0,14.0,287.0,0.0,12.0,1.0,24.0,537.0,76.0,33.0,90.0,32.0
2023,10,True,True,31,Notre Dame,23,13,13,17.0,66.0,252.0,623.0,8.0,28.0,16.0,15.0,5619.0,1.0,10.0,2.0,2414.0,24019.0,168.0,227.0,9.0,146.0,17.0,273.0,31.0,69.0,3205.0,8.0,457.0,351.0,2969.0,22.0,79.0,474.0,16.0,198.0,4.0,11.0,27.0,13.0,25818.0,524.0,20.0,0.0,9.0,5235.0,64.0,23.0,549.0,302.0,2266.0,182.0,244.0,24.0,300.0,14.0,287.0,0.0,12.0,1.0,22.0,575.0,71.0,29.0,90.0,32.0
2023,11,True,True,42,Georgia Tech,21,13,13,23.0,72.0,167.0,582.0,4.0,24.0,15.0,12.0,5520.0,0.0,12.0,0.0,2649.0,22348.0,121.0,231.0,17.0,167.0,21.0,289.0,27.0,67.0,2871.0,10.0,492.0,379.0,2969.0,22.0,79.0,474.0,16.0,198.0,4.0,11.0,27.0,13.0,25818.0,524.0,20.0,0.0,9.0,5235.0,64.0,23.0,549.0,302.0,2266.0,182.0,244.0,24.0,300.0,14.0,287.0,0.0,12.0,0.0,24.0,510.0,57.0,22.0,90.0,32.0
2023,12,True,True,31,North Carolina,20,13,13,20.0,92.0,64.0,862.0,6.0,28.0,12.0,9.0,6386.0,1.0,9.0,0.0,2505.0,22320.0,114.0,292.0,11.0,189.0,17.0,319.0,26.0,93.0,3881.0,10.0,498.0,460.0,2969.0,22.0,79.0,474.0,16.0,198.0,4.0,11.0,27.0,13.0,25818.0,524.0,20.0,0.0,9.0,5235.0,64.0,23.0,549.0,302.0,2266.0,182.0,244.0,24.0,300.0,14.0,287.0,0.0,12.0,0.0,14.0,257.0,73.0,28.0,90.0,32.0
2023,13,False,True,16,South Carolina,7,12,13,24.0,54.0,129.0,661.0,5.0,17.0,10.0,15.0,4357.0,1.0,9.0,1.0,1021.0,20375.0,112.0,283.0,8.0,161.0,13.0,217.0,21.0,85.0,3336.0,7.0,369.0,412.0,2969.0,22.0,79.0,474.0,16.0,198.0,4.0,11.0,27.0,13.0,25818.0,524.0,20.0,0.0,9.0,5235.0,64.0,23.0,549.0,302.0,2266.0,182.0,244.0,24.0,300.0,14.0,287.0,0.0,12.0,0.0,20.0,352.0,55.0,22.0,90.0,32.0
2024,1,False,False,3,Georgia,34,13,14,24.0,67.0,23.0,715.0,5.0,24.0,8.0,20.0,5388.0,0.0,18.0,0.0,1688.0,23286.0,162.0,316.0,13.0,164.0,18.0,289.0,28.0,75.0,3700.0,11.0,394.0,481.0,3563.0,9.0,84.0,486.0,15.0,186.0,2.0,10.0,19.0,3.0,23989.0,446.0,34.0,0.0,6.0,5920.0,64.0,18.0,602.0,305.0,2357.0,161.0,131.0,23.0,315.0,12.0,287.0,0.0,15.0,0.0,11.0,167.0,86.0,36.0,83.0,33.0
2024,2,True,True,66,App State,20,12,14,22.0,62.0,21.0,627.0,6.0,13.0,4.0,6.0,4733.0,1.0,13.0,0.0,1731.0,19872.0,99.0,218.0,16.0,145.0,22.0,263.0,23.0,66.0,3002.0,9.0,384.0,392.0,3563.0,9.0,84.0,486.0,15.0,186.0,2.0,10.0,19.0,3.0,23989.0,446.0,34.0,0.0,6.0,5920.0,64.0,18.0,602.0,305.0,2357.0,161.0,131.0,23.0,315.0,12.0,287.0,0.0,15.0,0.0,25.0,500.0,47.0,23.0,83.0,33.0
2024,4,True,True,59,NC State,35,13,14,16.0,53.0,166.0,585.0,10.0,21.0,8.0,10.0,4487.0,0.0,9.0,2.0,1694.0,22758.0,82.0,236.0,12.0,143.0,22.0,242.0,18.0,62.0,2793.0,10.0,385.0,365.0,3563.0,9.0,84.0,486.0,15.0,186.0,2.0,10.0,19.0,3.0,23989.0,446.0,34.0,0.0,6.0,5920.0,64.0,18.0,602.0,305.0,2357.0,161.0,131.0,23.0,315.0,12.0,287.0,0.0,15.0,0.0,17.0,478.0,81.0,23.0,83.0,33.0
2024,5,True,True,40,Stanford,14,12,14,41.0,56.0,168.0,588.0,5.0,11.0,9.0,15.0,3901.0,1.0,23.0,1.0,1606.0,22812.0,166.0,224.0,17.0,162.0,22.0,222.0,18.0,65.0,2295.0,7.0,435.0,370.0,3563.0,9.0,84.0,486.0,15.0,186.0,2.0,10.0,19.0,3.0,23989.0,446.0,34.0,0.0,6.0,5920.0,64.0,18.0,602.0,305.0,2357.0,161.0,131.0,23.0,315.0,12.0,287.0,0.0,15.0,0.0,15.0,245.0,63.0,25.0,83.0,33.0
2024,6,False,True,29,Florida State,13,12,14,32.0,46.0,69.0,575.0,9.0,8.0,4.0,14.0,3253.0,0.0,20.0,0.0,1089.0,19572.0,33.0,179.0,13.0,160.0,22.0,182.0,11.0,67.0,2164.0,2.0,377.0,355.0,3563.0,9.0,84.0,486.0,15.0,186.0,2.0,10.0,19.0,3.0,23989.0,446.0,34.0,0.0,6.0,5920.0,64.0,18.0,602.0,305.0,2357.0,161.0,131.0,23.0,315.0,12.0,287.0,0.0,15.0,1.0,25.0,541.0,69.0,24.0,83.0,33.0
2024,7,False,True,49,Wake Forest,14,12,14,25.0,67.0,70.0,551.0,8.0,18.0,11.0,15.0,4458.0,1.0,16.0,0.0,1577.0,20774.0,247.0,248.0,13.0,171.0,21.0,261.0,17.0,61.0,2881.0,6.0,437.0,403.0,3563.0,9.0,84.0,486.0,15.0,186.0,2.0,10.0,19.0,3.0,23989.0,446.0,34.0,0.0,6.0,5920.0,64.0,18.0,602.0,305.0,2357.0,161.0,131.0,23.0,315.0,12.0,287.0,0.0,15.0,1.0,18.0,377.0,59.0,20.0,83.0,33.0
2024,8,True,True,48,Virginia,31,12,14,29.0,62.0,80.0,544.0,5.0,14.0,9.0,19.0,4342.0,0.0,15.0,0.0,1594.0,21526.0,120.0,246.0,14.0,182.0,19.0,232.0,16.0,62.0,2748.0,6.0,431.0,401.0,3563.0,9.0,84.0,486.0,15.0,186.0,2.0,10.0,19.0,3.0,23989.0,446.0,34.0,0.0,6.0,5920.0,64.0,18.0,602.0,305.0,2357.0,161.0,131.0,23.0,315.0,12.0,287.0,0.0,15.0,0.0,19.0,324.0,57.0,21.0,83.0,33.0
2024,10,True,False,21,Louisville,33,13,14,20.0,56.0,62.0,599.0,4.0,27.0,9.0,29.0,5514.0,0.0,8.0,0.0,2245.0,21567.0,162.0,255.0,6.0,141.0,10.0,261.0,23.0,77.0,3269.0,7.0,389.0,402.0,3563.0,9.0,84.0,486.0,15.0,186.0,2.0,10.0,19.0,3.0,23989.0,446.0,34.0,0.0,6.0,5920.0,64.0,18.0,602.0,305.0,2357.0,161.0,131.0,23.0,315.0,12.0,287.0,0.0,15.0,1.0,30.0,616.0,76.0,29.0,83.0,33.0
2024,11,False,True,24,Virginia Tech,14,13,14,19.0,62.0,189.0,602.0,8.0,27.0,14.0,27.0,4564.0,1.0,8.0,0.0,2251.0,21306.0,291.0,190.0,8.0,168.0,16.0,233.0,15.0,71.0,2313.0,9.0,457.0,321.0,3563.0,9.0,84.0,486.0,15.0,186.0,2.0,10.0,19.0,3.0,23989.0,446.0,34.0,0.0,6.0,5920.0,64.0,18.0,602.0,305.0,2357.0,161.0,131.0,23.0,315.0,12.0,287.0,0.0,15.0,0.0,19.0,386.0,77.0,35.0,83.0,33.0
2024,12,False,True,24,Pittsburgh,20,13,14,21.0,59.0,165.0,757.0,4.0,14.0,12.0,26.0,4872.0,2.0,11.0,4.0,1542.0,18744.0,257.0,284.0,13.0,157.0,17.0,269.0,27.0,83.0,3330.0,4.0,355.0,467.0,3563.0,9.0,84.0,486.0,15.0,186.0,2.0,10.0,19.0,3.0,23989.0,446.0,34.0,0.0,6.0,5920.0,64.0,18.0,602.0,305.0,2357.0,161.0,131.0,23.0,315.0,12.0,287.0,0.0,15.0,0.0,31.0,628.0,99.0,39.0,83.0,33.0
2024,14,True,False,14,South Carolina,17,13,14,22.0,68.0,159.0,699.0,13.0,25.0,13.0,19.0,4914.0,0.0,11.0,2.0,2277.0,22420.0,125.0,201.0,7.0,163.0,20.0,260.0,20.0,81.0,2637.0,9.0,514.0,307.0,3563.0,9.0,84.0,486.0,15.0,186.0,2.0,10.0,19.0,3.0,23989.0,446.0,34.0,0.0,6.0,5920.0,64.0,18.0,602.0,305.0,2357.0,161.0,131.0,23.0,315.0,12.0,287.0,0.0,15.0,0.0,16.0,283.0,84.0,40.0,83.0,33.0
